1.7994	-1.33765
1.05924	-0.326611
1.06361	-0.106409
1.05197	0.0156104
1.13152	-0.415513
0.949314	-0.235506
0.961886	-0.0863551
1.19838	-0.464489
1.05475	-0.32645
1.15321	-0.571632
0.931956	-0.365267
1.14871	-0.797941
1.48909	-1.34915
2.21298	-1.18009
1.95631	-1.15024
1.51114	-0.720488
1.50425	-0.723084
1.59482	-1.10303
2.01561	-1.94729
2.54574	-2.78246
2.1522	-2.19946
2.01659	-2.05138
1.74123	-1.60198
2.18061	-2.15117
1.89972	-1.72117
1.94271	-1.7354
1.77655	-1.4982
1.6468	-1.2547
1.95595	-1.61548
1.51879	-1.11051
1.03774	-0.709406
0.983793	-0.787389
0.933562	-0.718502
0.895767	-0.69149
1.0402	-0.801658
0.850755	-0.637258
1.10925	-0.898309
1.32295	-1.07647
1.4388	-1.22275
0.957096	-0.412441
0.776715	-0.240687
0.874848	-0.382532
1.25043	-0.823157
1.47284	-1.01289
1.04582	-0.521387
1.21246	-0.487622
0.281229	-0.0232647
0.132814	0.0744721
0.264191	0.300351
0.447527	0.303428
0.750471	0.436519
0.773357	0.362961
1.08251	0.695967
0.824312	0.226122
0.798661	0.186294
0.798873	-0.158586
1.08367	-0.901798
2.59578	-2.08129
3.03552	-2.91387
3.26827	-3.39822
3.22817	-2.9741
3.44767	-2.87514
2.6052	-1.46534
2.21373	-1.26276
1.62672	-1.34329
0.368782	-0.148443
0.0238074	0.0439119
0.619636	-0.139007
1.02818	-0.608365
1.39858	-0.961758
0.949891	-0.44458
0.888451	-0.399254
1.05319	-0.4149
0.689491	-0.239526
0.740229	0.317315
0.470426	-0.100162
0.683898	-0.388037
0.436677	-0.716725
0.355603	-0.80948
0.346235	-0.789795
0.297954	-0.776975
0.296695	-0.754507
0.342652	-0.782407
0.382076	-0.779162
0.433308	-0.762808
0.531174	-0.770616
0.654104	-0.743642
0.902151	-0.868772
1.2141	-1.01634
1.39725	-0.969618
1.54803	-0.977604
1.64702	-0.998027
2.22762	-1.79126
1.57917	-1.01312
1.39715	-0.894024
1.42961	-0.909058
1.78787	-1.26148
2.10764	-1.7328
2.24766	-1.79468
1.47876	-0.905781
0.92425	-0.946073
0.919253	-0.382525
0.696239	-0.166064
1.09623	-0.62742
1.13465	-0.631706
1.146	-0.694571
0.883455	-0.328153
1.05133	-0.540152
0.781152	-0.201558
1.1733	-0.70776
3.08821	-3.14196
3.32612	-3.20659
2.46	-2.07968
3.38598	-3.53682
3.41423	-3.53471
3.36902	-3.55239
2.85263	-2.96486
1.90651	-1.77328
2.11634	-2.06509
1.82993	-1.84687
1.49995	-1.34391
1.20529	-1.07767
1.1917	-1.09424
1.12357	-0.777712
0.548513	-0.160833
0.368514	-0.157228
0.34153	-0.0561798
0.31474	0.0407722
0.265588	0.0800857
0.24516	0.035693
0.367991	-0.194735
1.12516	-0.979086
1.91554	-1.89686
1.62868	-1.61631
1.17778	-1.24651
1.00842	-1.00492
1.15925	-1.24856
1.1172	-1.09478
0.976289	-1.01886
1.03484	-1.08529
1.13414	-1.22241
2.36936	-2.45823
2.34223	-2.40452
1.61823	-1.418
1.39925	-1.14622
1.49463	-1.26853
1.50401	-1.25136
1.43456	-1.12769
1.55219	-1.19966
1.40762	-0.946263
1.2887	-0.916874
1.29923	-0.795204
1.1626	-0.321662
1.32304	-0.475792
1.02529	-0.435449
1.31134	-1.03493
2.17529	-2.0408
3.25767	-3.02885
2.08337	-1.10573
1.68334	-0.710383
2.68951	-1.40972
2.09935	-1.2187
1.59718	-0.878113
1.71102	-1.47719
1.13496	-0.601453
1.20311	-0.698921
0.647578	-0.0799447
0.471723	0.11254
0.819923	-0.2465
1.128	-0.458827
1.49697	-0.936527
1.41141	-1.05879
1.12052	-0.851811
1.2101	-1.00531
1.02768	-0.611997
1.3226	-1.10791
1.11249	-0.883575
0.962641	-0.5723
0.945294	-0.333743
0.898982	-0.465545
0.798054	0.011771
0.862889	0.013159
0.788517	0.0340198
0.920006	0.0840622
0.773578	0.159689
1.02787	-0.404835
0.70606	-0.00574875
0.767969	-0.017735
0.817339	-0.035413
1.0326	-0.165968
0.963886	-0.0758919
0.826204	-0.0768666
0.88132	-0.650948
0.612436	-0.471725
0.415139	-0.388036
0.260725	-0.23335
-0.415335	-0.0928883
-0.121963	-0.336843
-0.11274	-0.556187
-0.0905181	-0.466031
0.177469	-0.381146
1.07905	-1.20646
1.36495	-1.29498
1.47275	-1.29051
1.90814	-1.75705
1.7381	-1.34214
1.58148	-1.03167
1.52681	-0.964412
1.50967	-0.898475
1.90227	-1.24451
1.1509	-0.812974
0.765329	-0.619459
0.406728	-0.174555
0.430414	-0.277808
0.598267	-0.252083
0.933341	-0.271292
0.946898	-0.154464
0.729155	-0.31237
1.38496	-0.796985
2.10972	-1.54554
1.31282	-0.667264
1.16306	-0.565126
0.813209	-0.247565
0.706935	-0.145334
0.942635	-0.346154
0.841919	-0.543352
0.762802	-0.491156
0.828329	-0.559811
0.69972	-0.477592
0.8274	-0.578271
0.804289	-0.527676
0.777357	-0.534826
0.791954	-0.517681
0.80319	-0.430198
0.934436	-0.405668
1.00493	-0.441514
0.93478	-0.335932
0.901512	-0.285849
0.936682	-0.373082
0.813406	-0.440382
0.972868	-0.791792
1.30888	-1.38079
1.52428	-1.65983
1.92796	-2.20179
2.39787	-2.84788
2.33125	-2.63137
2.34048	-2.58099
2.06267	-2.14792
2.40354	-2.67435
3.08259	-3.81173
2.96093	-3.54831
2.08304	-2.34538
0.761516	-0.902229
0.655877	-0.733806
-0.074912	0.141905
-0.0818827	-0.164789
-0.190674	-0.140399
-0.0189576	-0.238836
-0.0424518	-0.421126
0.172608	-0.398425
0.436027	-0.568754
0.689672	-0.806529
0.71027	-0.699588
0.947293	-0.679148
1.72337	-1.6646
1.94999	-1.9548
2.19431	-2.25875
2.58076	-2.79633
2.64292	-3.03257
2.4468	-2.59728
2.39483	-2.43771
2.39585	-2.06949
1.89345	-1.19393
2.2005	-1.74586
1.81289	-1.55498
1.68947	-1.60777
1.72889	-1.78191
2.55829	-2.89459
2.68539	-2.9755
2.70188	-2.93391
2.08516	-1.84763
1.87036	-1.35627
1.55686	-1.27482
1.46891	-1.3023
1.39022	-1.46603
1.27989	-1.1607
0.236814	-0.302681
0.254455	-0.204263
0.380323	-0.210455
0.236336	-0.270253
0.0629729	-0.155284
-0.0321137	0.00678006
0.610207	-0.238328
1.12	-0.823364
1.50799	-0.71196
1.05409	-0.142075
1.66211	-0.990747
1.40141	-0.661196
1.3177	-0.648306
1.25028	-0.685411
1.25121	-0.797363
1.19443	-0.771496
1.24738	-0.925917
0.769502	-0.48715
0.374447	-0.133542
0.15113	0.156782
0.448413	-0.278738
1.40192	-1.60528
1.30518	-1.72622
1.43963	-1.70555
1.54558	-1.67449
1.23524	-1.25481
1.56239	-1.34963
1.27826	-1.22219
1.10405	-1.05448
1.14595	-1.32145
1.00438	-1.07116
1.22036	-1.43649
1.05909	-1.22069
1.06148	-1.2243
1.38141	-1.44751
1.09188	-1.00376
0.90181	-0.61052
0.156698	-0.0740465
-0.136602	-0.00866286
0.361019	0.0603204
0.578254	0.153335
0.742879	0.0726186
1.15426	0.515484
0.912387	0.469328
0.792843	0.1896
0.678597	0.00830014
0.877423	0.227882
1.1014	0.511338
0.825264	0.226774
0.401767	-0.22591
0.499725	-0.333036
0.629917	-0.224928
0.507962	-0.0892014
0.607726	-0.260411
0.406312	-0.369021
0.561146	-0.10264
0.648939	-0.166648
0.873677	-0.507127
1.0482	-0.587197
1.29851	-0.654016
1.03033	-0.342882
0.94513	-0.263264
0.814407	-0.103544
1.04106	-0.329991
1.02097	-0.234058
0.904793	-0.0541507
0.962591	-0.154202
1.02885	-0.0220753
0.915864	-0.119563
0.96062	-0.143777
0.911271	-0.2465
0.841986	0.0770584
1.15203	-0.386723
1.31088	-0.370911
1.61026	-0.779327
1.30896	-1.02137
1.35148	-1.26001
2.17161	-1.99816
1.6599	-1.29496
1.35085	-0.884947
1.22819	-0.765874
1.11396	-0.636993
1.1854	-0.734865
1.31625	-0.885033
1.39573	-0.986599
1.36148	-0.969515
1.3525	-0.960359
1.48109	-1.09702
1.31087	-0.893564
1.30446	-0.892105
1.16797	-0.759076
0.970338	-0.59694
0.941577	-0.584524
1.2307	-0.919894
1.1306	-0.990892
1.10443	-1.11094
1.08335	-1.11314
1.13501	-1.10344
1.30934	-1.08545
1.48999	-1.32646
1.0869	-1.01706
0.778276	-0.722176
0.637465	-0.626303
0.500171	-0.481072
0.363453	-0.319369
0.34544	-0.306277
0.350246	-0.333834
0.51598	-0.446866
0.728777	-0.65757
0.167225	-0.131206
-0.0997909	-0.356089
-0.0251005	-0.357034
-0.0290412	-0.0584235
0.385788	-0.0818519
1.48284	-0.834652
1.85296	-1.66119
1.25421	-1.03288
1.03707	-0.832371
0.927935	-0.700107
0.924168	-0.738696
0.71806	-0.596758
0.875319	-0.690371
1.09627	-0.855937
1.34456	-1.37128
1.12063	-0.946836
0.916934	-0.558399
1.07856	-0.704377
1.026	-0.571582
1.22517	-0.746192
1.02534	-0.622562
1.12298	-0.750178
1.2657	-0.905949
1.04943	-0.70487
0.853065	-0.373308
0.31907	-0.434095
1.22162	-0.779328
1.22337	-0.758576
1.10173	-0.61326
1.14076	-0.654478
1.20107	-0.717307
1.27752	-0.785799
1.229	-0.698433
1.33755	-0.808979
1.264	-0.732243
1.39314	-0.878386
1.52093	-0.971904
1.5215	-0.881098
1.64608	-0.974416
1.57884	-1.11629
1.43051	-0.901928
1.55366	-1.10084
1.69915	-1.24696
1.45385	-1.11183
1.4736	-1.3284
1.57338	-1.51033
2.03047	-1.99291
1.53478	-1.3173
1.48968	-1.52343
1.4603	-1.73897
1.64353	-2.03136
1.43165	-1.85846
1.33119	-1.81506
1.42276	-1.94627
1.37456	-1.86771
1.473	-1.97051
1.83152	-2.41076
2.01445	-2.55206
1.72139	-2.03742
1.48635	-1.59647
1.47904	-1.40775
1.3694	-1.18806
1.28451	-0.923292
0.909703	-0.517948
0.659996	-0.187029
0.424336	0.0949115
0.399742	0.217519
0.486636	0.19816
0.454215	0.309521
0.504171	0.0240041
0.65759	-0.306235
0.973978	-0.744558
1.03705	-0.804616
0.824552	-0.729148
0.747945	-0.721675
0.636891	-0.627125
0.578207	-0.595612
0.653696	-0.716448
0.861461	-0.9264
0.990338	-1.16004
1.16106	-1.19906
0.717148	-0.942253
0.712107	-0.897392
1.07624	-1.17264
1.38832	-1.35904
1.30994	-1.18574
1.33102	-1.01927
0.976644	-0.604202
0.74096	-0.297987
0.961999	-0.509648
0.849357	-0.486961
0.957455	-0.458523
0.995481	-0.366467
1.2709	-0.480346
1.0183	-0.460558
0.999763	-0.275241
1.32082	-0.679435
1.00072	-0.327727
1.03025	-0.339664
0.951029	-0.0700852
1.12452	-0.517134
1.07627	-0.234954
0.74916	0.0593865
1.12204	-0.157192
0.980781	-0.0205257
0.988412	-0.362587
0.832331	-0.645674
1.51717	-1.31373
1.90084	-1.76493
2.58544	-2.40825
2.50005	-1.92576
1.7662	-1.33557
1.84171	-1.53762
1.40551	-1.224
1.15276	-0.948876
1.12738	-0.93667
1.05293	-0.935362
1.23674	-1.20831
1.65351	-1.74409
2.66649	-3.01814
3.45768	-4.10712
2.27205	-2.52044
1.67198	-1.7658
1.74638	-1.90296
1.51497	-1.62396
1.94391	-2.30373
1.88083	-2.19979
1.47029	-1.51868
1.89409	-1.84946
2.23852	-2.65942
3.04961	-3.79638
3.21992	-3.96905
2.68069	-2.88988
3.03063	-3.61122
2.57994	-3.01732
2.2479	-2.42961
1.69091	-1.54167
1.65339	-1.5408
1.39023	-1.07657
0.963013	-0.56581
